baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000011007	2538.98996780436	0.0223039154063767	0.0914253223827448	0.243957744146672	0.807263546534041	0.86882216259385
ENSG00000011009	1241.59444865293	0.567307083723487	0.194925014897372	2.91038625300183	0.00360982336496109	0.0177554958432332
ENSG00000011021	3839.1042262542	0.134222297429094	0.0766468811178658	1.75117754919069	0.0799153314164302	0.161208299389348
ENSG00000011028	1676.91186782027	1.12936034479789	0.363895972284964	3.10352526769243	0.00191229904833549	0.0116232345993588
ENSG00000011052	733.01837965066	0.34371898526876	0.247045607435484	1.39131793856534	0.16412903648953	0.2763281989582
ENSG00000011083	392.621595404455	0.346164634548905	0.365710210958817	0.946554469018878	0.343865854276801	0.477034452761014
ENSG00000011105	1367.75511828421	0.368659548000358	0.160416840940216	2.29813494543101	0.0215541098758522	0.0609152160960497
ENSG00000011132	268.751488923811	0.78077655456841	0.255286647384567	3.05843083673796	0.00222499433204414	0.0128732522845975
ENSG00000011143	545.651323765367	0.328127575577607	0.11244679328631	2.91806965755027	0.00352205660695738	0.0175334842455018
ENSG00000011198	455.404180446143	-0.226324576029896	0.145034708817691	-1.56048560978866	0.118645167971988	0.216931600054638
ENSG00000011201	1403.83523438749	-0.230680456040155	0.138152034707521	-1.66975793392058	0.0949672662888245	0.18336997500008
ENSG00000011243	3187.7428927713	0.298308096363561	0.119677859992199	2.49259216686366	0.0126814413145143	0.0421061455097716
ENSG00000011258	1346.73259245739	-0.345142879532192	0.127180930655775	-2.71379425950537	0.0066517463239257	0.0269133290207866
ENSG00000011260	1214.89714011026	-0.277871122578389	0.110283653633888	-2.51960388890311	0.0117486964476951	0.039775437486165
ENSG00000011275	1880.88847792976	0.103085805422183	0.0786189603072196	1.31120794550518	0.189787518698007	0.307497387944901
ENSG00000011295	3518.91712924306	-0.255214544005507	0.0707645711832084	-3.60652993070162	0.000310319079380263	0.00369453210088931
ENSG00000011304	1132.9595216494	0.621759319551194	0.172637473471664	3.60153162026695	0.000316347936337116	0.00373136591134862
ENSG00000011332	1635.268572681	0.267860529395315	0.140808373238488	1.90230540439267	0.0571312395650119	0.125828504864433
ENSG00000011347	9482.29897937505	0.311944780308131	0.168657150420299	1.84957933613105	0.0643742033653221	0.137503129010388
ENSG00000011376	921.583589943182	0.157171457370375	0.0756442231060421	2.0777721142042	0.0377303533843017	0.0916379132589182
