logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000106992	0.812373035642382	2.28516321837259	3.02949430860166	0.00583063943253382	0.379086890514513	-2.32243038198581
ENSG00000185650	-0.503881422522434	6.45174981863071	-2.96551548497924	0.00678439500687127	0.379086890514513	-2.34497127064506
ENSG00000224393	1.43537312577693	6.24157713933947	2.94942993687699	0.00704668356743023	0.379086890514513	-2.34519450625701
ENSG00000166889	-0.456356347293578	3.65138699577934	-2.9415133605785	0.00717929807415642	0.379086890514513	-2.34553744282141
ENSG00000283153	0.379461873021304	4.91379967367877	2.93608699607914	0.00727156993057399	0.379086890514513	-2.35365739834345
ENSG00000167123	0.945069113627276	3.22523629676813	2.96372976670069	0.0068130458596104	0.379086890514513	-2.35438493375951
ENSG00000005381	-0.758199975192568	3.36846490331002	-2.93909557915881	0.00722027205515064	0.379086890514513	-2.35530354948463
ENSG00000142156	-1.02518702962334	1.71272569545599	-2.99863243516653	0.0062734683884689	0.379086890514513	-2.35990367594635
ENSG00000146859	0.915811474918688	5.92322807559315	2.93910180698378	0.00722016622654432	0.379086890514513	-2.36451545021323
ENSG00000163564	0.745386933898618	4.96250398210067	2.92955442611071	0.0073841532160588	0.379086890514513	-2.36492079501907
ENSG00000148985	-0.336322948787197	4.74269812515715	-2.93002909182047	0.00737591706231369	0.379086890514513	-2.36706478102822
ENSG00000073756	-1.39209109849999	2.50175362112236	-2.94770431767293	0.00707538944770913	0.379086890514513	-2.36850961047948
ENSG00000179912	-0.410480999239273	4.59809224052058	-2.92433876067954	0.00747523228830643	0.379086890514513	-2.37625068702602
ENSG00000150637	0.56569701269059	4.55942146770683	2.9158065077309	0.00762654087978061	0.379762521106138	-2.38927119011983
ENSG00000136950	0.376356892469698	5.64644942257532	2.92591741063588	0.00744755252070819	0.379086890514513	-2.390062223721
ENSG00000128266	1.42535810936083	3.14862108431085	2.95281974409216	0.00699061712773583	0.379086890514513	-2.39428416739559
ENSG00000120915	-0.715013627812137	5.4947407788733	-2.92695882845718	0.0074293460157516	0.379086890514513	-2.39642586321526
ENSG00000182944	-0.24338505672282	9.24406028703699	-2.94443760409295	0.00713003756091894	0.379086890514513	-2.39729600477138
ENSG00000078687	-0.447520422024632	3.93041118625482	-2.9116475117129	0.0077013492681932	0.379762521106138	-2.39758210014121
ENSG00000118689	-0.491478542782654	6.21715101586913	-2.93251824597633	0.0073328697918016	0.379086890514513	-2.40587334081669
ENSG00000236304	2.08952825124362	3.13094531082517	2.9544179537801	0.00696433118281535	0.379086890514513	-2.41868902943667
ENSG00000169403	-0.603666917977544	8.25538505420161	-2.9351364244363	0.00728784981639383	0.379086890514513	-2.42032264247675
ENSG00000132967	0.378560732500116	4.33424046108309	2.89933778874372	0.00792688423302364	0.379762521106138	-2.42038684953434
ENSG00000196914	0.822435770427639	2.87225710903	2.93796835990985	0.00723945113891735	0.379086890514513	-2.42116576722303
ENSG00000071626	-0.529997682784902	3.30005983468544	-2.90501127764132	0.00782216571765467	0.379762521106138	-2.42138902596018
ENSG00000143365	0.987213679627006	3.06271569795047	2.93236246477232	0.00733555681773349	0.379086890514513	-2.42185244423953
ENSG00000137103	-0.391201395908375	3.68950884076009	-2.8994181614492	0.00792539147404456	0.379762521106138	-2.42334611847249
ENSG00000163508	1.01754441317588	5.27995727478209	2.89995672589864	0.00791539564261403	0.379762521106138	-2.42471031476509
ENSG00000117713	-0.330466732037136	5.75017397809467	-2.91280779851662	0.00768040901459271	0.379762521106138	-2.42896320284725
